item_id,order_id,sku_id,product_name,category,quantity,unit_price,line_total,load_ts,bronze_ingestion_timestamp,source_file_name,load_date,quarantine_reason
ITEM000010901,ORD00039691,SKU03051,Assimilated exuding moderator,Electronics,10.0,-3978.93,-39789.299999999996,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000010922,ORD00013829,SKU00980,Digitized asynchronous matrices,Sports,,1393.44,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000010989,ORD00046084,SKU03240,Synergistic 24hour attitude,Clothing,,4693.75,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011001,ORD00049643,SKU00171,Decentralized content-based paradigm,Books,6.0,-7746.61,-46479.659999999996,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011056,ORD00034630,SKU04367,Quality-focused didactic leverage,Sports,,6721.28,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011101,ORD00039236,SKU02461,Phased hybrid definition,Toys,9.0,-6359.33,-57233.97,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011123,ORD00021522,SKU01927,Mandatory zero administration groupware,Grocery,,1750.3,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011190,ORD00038116,SKU04175,Quality-focused heuristic forecast,Beauty,,2522.93,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011201,ORD00032999,SKU00184,Advanced methodical flexibility,Home & Kitchen,8.0,-9879.74,-79037.92,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011257,ORD00019708,SKU01130,Function-based radical utilization,Electronics,,3834.93,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011301,ORD00018822,SKU02103,Profound zero-defect software,Electronics,4.0,-906.57,-3626.28,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011324,ORD00014737,SKU02315,Cross-platform executive concept,Books,,7209.0,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011391,ORD00028627,SKU04919,Open-architected scalable process improvement,Books,,13946.94,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011401,ORD00041326,SKU00369,Extended 4thgeneration contingency,Electronics,6.0,-10197.1,-61182.600000000006,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011458,ORD00034417,SKU00882,Streamlined well-modulated success,Home & Kitchen,,11633.89,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011501,ORD00005980,SKU02699,Future-proofed 3rdgeneration concept,Books,3.0,-6379.45,-19138.35,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011525,ORD00049739,SKU01580,Streamlined multi-state database,Beauty,,5082.87,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011592,ORD00037039,SKU03675,Optimized logistical info-mediaries,Clothing,,7146.77,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011601,ORD00026740,SKU04440,Diverse reciprocal hardware,Clothing,6.0,-10143.66,-60861.96,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011659,ORD00015734,SKU03247,Stand-alone solution-oriented info-mediaries,Books,,6530.3,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011701,ORD00035435,SKU04910,Enhanced well-modulated parallelism,Books,3.0,-11350.01,-34050.03,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011726,ORD00042044,SKU02481,Up-sized clear-thinking attitude,Toys,,11204.65,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011793,ORD00024818,SKU03723,Innovative well-modulated emulation,Beauty,,156.22,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011801,ORD00021004,SKU04587,Networked dynamic focus group,Books,2.0,-2428.8,-4857.6,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011860,ORD00020925,SKU04045,Synergized dynamic service-desk,Electronics,,1181.76,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011901,ORD00041066,SKU00345,Phased motivating Local Area Network,Toys,5.0,-220.55,-1102.75,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000011927,ORD00048321,SKU00503,Centralized even-keeled initiative,Grocery,,10413.15,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000011994,ORD00044663,SKU03917,Ergonomic attitude-oriented policy,Toys,,6713.18,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012001,ORD00000742,SKU01906,Customizable analyzing throughput,Grocery,10.0,-14142.57,-141425.7,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012061,ORD00018630,SKU00877,Distributed bifurcated synergy,Books,,10340.52,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012101,ORD00045268,SKU04324,Public-key upward-trending strategy,Home & Kitchen,2.0,-9481.35,-18962.7,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012128,ORD00008837,SKU01736,Open-architected multi-state parallelism,Beauty,,5143.09,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012195,ORD00032570,SKU04780,Organic leadingedge ability,Electronics,,5928.05,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012201,ORD00028689,SKU04677,Pre-emptive leadingedge open system,Clothing,9.0,-12680.78,-114127.02,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012262,ORD00039521,SKU04966,Re-engineered 4thgeneration extranet,Books,,12500.66,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012301,ORD00032561,SKU03771,Profit-focused zero tolerance interface,Clothing,7.0,-8458.24,-59207.68,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012329,ORD00029776,SKU00207,Profound multi-tasking application,Home & Kitchen,,7888.67,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012396,ORD00032470,SKU02020,Optional asynchronous time-frame,Books,,9601.13,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012401,ORD00020441,SKU04447,Proactive even-keeled knowledge user,Electronics,10.0,-9970.25,-99702.5,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012463,ORD00020816,SKU01489,Digitized systematic alliance,Home & Kitchen,,6078.3,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012501,ORD00011140,SKU03329,Customer-focused multi-state solution,Home & Kitchen,6.0,-1105.52,-6633.12,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012530,ORD00042274,SKU00921,Switchable global projection,Electronics,,14313.89,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012597,ORD00041935,SKU04931,Adaptive analyzing project,Clothing,,9230.96,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012601,ORD00032578,SKU04338,Multi-lateral neutral Graphical User Interface,Beauty,6.0,-1494.21,-8965.26,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012664,ORD00031279,SKU00473,Enhanced contextually-based budgetary management,Electronics,,9929.53,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012701,ORD00031305,SKU04560,Future-proofed demand-driven matrices,Home & Kitchen,8.0,-1788.26,-14306.08,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012731,ORD00006074,SKU01187,Switchable optimal attitude,Clothing,,8947.63,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012798,ORD00037536,SKU01707,Object-based didactic alliance,Beauty,,8835.55,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012801,ORD00028377,SKU04586,Seamless web-enabled utilization,Grocery,2.0,-5517.31,-11034.62,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012865,ORD00026853,SKU01230,Cross-group system-worthy synergy,Sports,,4281.73,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012901,ORD00021172,SKU01805,Triple-buffered interactive customer loyalty,Sports,5.0,-10045.33,-50226.65,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000012932,ORD00032567,SKU03417,Pre-emptive zero-defect standardization,Sports,,3754.81,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000012999,ORD00018929,SKU02274,Face-to-face discrete leverage,Home & Kitchen,,2484.48,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013001,ORD00047670,SKU01632,Profit-focused intermediate Graphical User Interfa,Toys,3.0,-6867.69,-20603.07,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000013066,ORD00032964,SKU00357,Secured even-keeled knowledge user,Toys,,387.24,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013101,ORD00008928,SKU04899,Profit-focused object-oriented moratorium,Clothing,6.0,-3376.37,-20258.22,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000013133,ORD00025890,SKU04629,Multi-lateral zero-defect emulation,Toys,,1154.44,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013200,ORD00031974,SKU00086,Secured secondary firmware,Beauty,,10464.48,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013201,ORD00006447,SKU04469,Integrated incremental middleware,Grocery,6.0,-11451.36,-68708.16,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000013267,ORD00047439,SKU03018,Adaptive non-volatile Local Area Network,Grocery,,5250.56,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013301,ORD00000989,SKU02693,Future-proofed coherent portal,Books,7.0,-11460.68,-80224.76000000001,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000013334,ORD00020764,SKU01911,Secured tangible Local Area Network,Electronics,,1863.51,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013401,ORD00044911,SKU02495,Object-based disintermediate Internet solution,Grocery,,-1517.42,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013468,ORD00009430,SKU04286,Self-enabling 5thgeneration attitude,Beauty,,2623.26,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013501,ORD00008112,SKU00611,Progressive didactic model,Home & Kitchen,1.0,-13838.3,-13838.3,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000013535,ORD00007919,SKU04745,Monitored web-enabled customer loyalty,Sports,,7354.11,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013601,ORD00042920,SKU02303,Open-source logistical collaboration,Sports,3.0,-2357.68,-7073.039999999999,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000013602,ORD00021461,SKU04341,Team-oriented intangible alliance,Toys,,12209.53,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013669,ORD00041618,SKU04549,Robust holistic architecture,Books,,7441.64,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013701,ORD00035527,SKU01912,Re-engineered local leverage,Toys,5.0,-8804.97,-44024.85,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000013736,ORD00001848,SKU01779,Persevering systematic contingency,Sports,,2596.58,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013801,ORD00036505,SKU02668,Integrated high-level parallelism,Sports,5.0,-8944.31,-44721.549999999996,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000013803,ORD00008475,SKU04452,Diverse system-worthy Local Area Network,Clothing,,417.15,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013870,ORD00000833,SKU03506,User-centric composite middleware,Toys,,7473.15,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000013901,ORD00033623,SKU01191,Cloned contextually-based alliance,Books,8.0,-4452.67,-35621.36,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000013937,ORD00027627,SKU00452,Inverse full-range budgetary management,Sports,,1114.54,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014001,ORD00040933,SKU00103,Open-architected maximized circuit,Clothing,6.0,-9020.11,-54120.66,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014004,ORD00017991,SKU01423,Self-enabling modular open architecture,Clothing,,12748.41,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014071,ORD00032854,SKU01229,Quality-focused 24hour service-desk,Books,,9166.35,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014101,ORD00030919,SKU01946,Reduced dedicated toolset,Clothing,3.0,-9144.6,-27433.800000000003,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014138,ORD00045126,SKU01212,Universal web-enabled definition,Sports,,8695.26,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014201,ORD00000634,SKU02367,Reverse-engineered bottom-line contingency,Books,8.0,-14323.51,-114588.08,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014205,ORD00010462,SKU02751,Pre-emptive cohesive benchmark,Home & Kitchen,,3992.81,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014272,ORD00006659,SKU04599,Customizable multi-state hardware,Toys,,2931.09,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014301,ORD00044439,SKU03910,Customizable neutral initiative,Toys,7.0,-10235.01,-71645.07,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014339,ORD00034073,SKU00626,Focused stable neural-net,Grocery,,3386.42,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014401,ORD00043688,SKU03274,Extended bandwidth-monitored application,Clothing,2.0,-9352.64,-18705.28,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014406,ORD00031919,SKU04177,Inverse modular capability,Sports,,4070.5,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014473,ORD00021753,SKU01569,Innovative encompassing moderator,Clothing,,7839.91,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014501,ORD00049003,SKU03746,Intuitive neutral Graphic Interface,Home & Kitchen,1.0,-3608.14,-3608.14,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014540,ORD00034776,SKU01037,Secured client-server process improvement,Beauty,,4642.09,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014601,ORD00013293,SKU04684,Extended mobile capability,Toys,9.0,-1867.07,-16803.63,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014607,ORD00014736,SKU02056,Enhanced user-facing orchestration,Sports,,11406.14,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014674,ORD00044311,SKU01453,Adaptive tertiary protocol,Sports,,5909.77,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014701,ORD00030829,SKU03856,Exclusive well-modulated solution,Toys,7.0,-8718.74,-61031.18,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014741,ORD00018328,SKU01310,Cloned national focus group,Sports,,1963.94,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014801,ORD00021745,SKU03505,Re-contextualized web-enabled projection,Home & Kitchen,10.0,-4066.66,-40666.6,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014808,ORD00033777,SKU02128,User-friendly non-volatile leverage,Home & Kitchen,,7266.02,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014875,ORD00047154,SKU01326,Multi-layered user-facing implementation,Home & Kitchen,,9833.39,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000014901,ORD00043978,SKU03651,Mandatory real-time implementation,Toys,2.0,-10684.56,-21369.12,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000014942,ORD00000539,SKU03266,Vision-oriented 3rdgeneration algorithm,Beauty,,13599.46,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015001,ORD00002712,SKU02622,Ergonomic system-worthy protocol,Beauty,8.0,-8483.62,-67868.96,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015009,ORD00023016,SKU01057,Organic stable database,Books,,8367.16,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015076,ORD00041916,SKU02046,Multi-tiered local hub,Grocery,,10854.9,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015101,ORD00021529,SKU01643,Reduced systemic firmware,Beauty,3.0,-6975.5,-20926.5,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015143,ORD00045171,SKU00182,Function-based cohesive alliance,Books,,8848.43,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015201,ORD00040922,SKU02158,Devolved intermediate secured line,Home & Kitchen,6.0,-13644.38,-81866.28,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015210,ORD00038924,SKU02201,Optimized content-based software,Electronics,,2984.97,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015277,ORD00043829,SKU01344,Up-sized 24/7 open system,Clothing,,10416.79,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015301,ORD00012222,SKU03516,Innovative needs-based algorithm,Electronics,2.0,-2538.7,-5077.4,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015344,ORD00007069,SKU03454,Pre-emptive multi-tasking product,Clothing,,11687.68,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015401,ORD00012934,SKU01579,Fully-configurable multi-tasking definition,Beauty,6.0,-4204.66,-25227.96,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015411,ORD00043052,SKU03391,Multi-lateral modular groupware,Sports,,12687.48,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015478,ORD00042342,SKU02612,Digitized uniform orchestration,Home & Kitchen,,1019.15,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015501,ORD00024403,SKU00741,Expanded context-sensitive hardware,Sports,5.0,-9325.62,-46628.100000000006,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015545,ORD00009260,SKU02415,Synchronized encompassing capacity,Sports,,3731.57,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015601,ORD00003006,SKU02108,Persistent demand-driven model,Beauty,8.0,-7247.4,-57979.2,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015612,ORD00002911,SKU00733,Face-to-face secondary groupware,Sports,,9193.44,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015679,ORD00036649,SKU02668,Integrated high-level parallelism,Sports,,8944.31,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015701,ORD00042654,SKU00288,Ameliorated systematic data-warehouse,Sports,1.0,-11715.83,-11715.83,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015746,ORD00015299,SKU00195,User-friendly empowering protocol,Clothing,,14067.54,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015801,ORD00042620,SKU02865,Innovative homogeneous workforce,Beauty,8.0,-12525.45,-100203.6,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015813,ORD00020029,SKU03007,Multi-lateral holistic array,Electronics,,10514.67,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015880,ORD00018171,SKU01465,Reverse-engineered discrete initiative,Toys,,9729.82,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000015901,ORD00026609,SKU03401,Extended static benchmark,Home & Kitchen,4.0,-3953.01,-15812.04,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000015947,ORD00038971,SKU01417,Programmable mission-critical hardware,Electronics,,6306.87,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016001,ORD00030889,SKU04906,Synchronized national artificial intelligence,Electronics,3.0,-7245.22,-21735.66,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000016014,ORD00016131,SKU03582,User-centric demand-driven parallelism,Electronics,,13760.99,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016081,ORD00028145,SKU04724,Robust holistic alliance,Clothing,,5374.23,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016101,ORD00038957,SKU03595,Balanced global time-frame,Books,1.0,-1213.31,-1213.31,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000016148,ORD00043291,SKU00644,Persevering national frame,Toys,,12550.42,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016201,ORD00043785,SKU00073,Enhanced mission-critical Local Area Network,Toys,3.0,-2978.14,-8934.42,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000016215,ORD00010115,SKU00608,Up-sized bandwidth-monitored budgetary management,Electronics,,4841.09,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016282,ORD00015480,SKU03954,Optimized intermediate website,Home & Kitchen,,4862.52,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016301,ORD00021462,SKU04557,Cross-group 4thgeneration infrastructure,Electronics,2.0,-7736.64,-15473.28,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000016349,ORD00048324,SKU04072,Mandatory regional capacity,Grocery,,5461.08,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016401,ORD00037033,SKU03158,Open-source responsive synergy,Books,4.0,-4302.5,-17210.0,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000016416,ORD00016793,SKU03144,Profound eco-centric alliance,Electronics,,752.0,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016483,ORD00031167,SKU00486,Decentralized exuding ability,Sports,,3771.71,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016501,ORD00026700,SKU02443,Ergonomic full-range open system,Beauty,6.0,-8184.12,-49104.72,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000016550,ORD00012063,SKU03074,Stand-alone 5thgeneration paradigm,Clothing,,2096.71,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
ITEM000016601,ORD00044935,SKU03144,Profound eco-centric alliance,Electronics,5.0,-752.0,-3760.0,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Negative unit_price
ITEM000016617,ORD00047721,SKU02613,Multi-layered background toolset,Toys,,8235.27,,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Missing quantity
