item_id,order_id,sku_id,product_name,category,quantity,unit_price,line_total,load_ts,bronze_ingestion_timestamp,source_file_name,load_date,quarantine_reason
ITEM000058009,ORD00044101,SKU04512,Phased multi-tasking Graphical User Interface,Sports,8.0,12213.98,97711.84,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058181,ORD00048001,SKU03366,Customer-focused local array,Books,9.0,3652.61,32873.49,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058383,ORD00016301,SKU02312,Devolved zero administration Internet solution,Clothing,10.0,7101.4,71014.0,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058443,ORD00035001,SKU01657,Pre-emptive multi-tasking help-desk,Beauty,10.0,3189.27,31892.7,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058554,ORD00000701,SKU01983,Open-architected real-time capability,Home & Kitchen,9.0,10666.19,95995.71,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058629,ORD00015301,SKU04540,Robust value-added synergy,Books,1.0,10142.24,10142.24,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058633,ORD00036601,SKU02263,Object-based homogeneous application,Books,6.0,5924.33,35545.98,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058685,ORD00039801,SKU03032,Optional methodical archive,Electronics,10.0,2273.39,22733.9,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058731,ORD00029301,SKU02168,Synergistic 5thgeneration encryption,Clothing,9.0,10476.72,94290.48,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058799,ORD00020601,SKU01537,Devolved transitional project,Clothing,2.0,4303.42,8606.84,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000058811,ORD00011801,SKU04303,Cross-group context-sensitive budgetary management,Toys,10.0,4837.38,48373.8,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000059039,ORD00034801,SKU01278,Proactive content-based complexity,Clothing,6.0,3990.61,23943.66,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000059231,ORD00019401,SKU01024,Reduced 6thgeneration toolset,Sports,6.0,1986.3,11917.8,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000059250,ORD00023701,SKU03389,Organic object-oriented challenge,Books,8.0,11013.86,88110.88,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000059354,ORD00035301,SKU03575,De-engineered cohesive open architecture,Toys,2.0,4582.23,9164.46,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000059448,ORD00045201,SKU01685,Monitored modular collaboration,Home & Kitchen,5.0,12902.64,64513.2,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000059534,ORD00023601,SKU03098,Realigned eco-centric emulation,Clothing,7.0,13134.89,91944.23,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000059781,ORD00017801,SKU00507,Exclusive even-keeled Local Area Network,Toys,4.0,11166.19,44664.76,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000059917,ORD00002901,SKU01487,Assimilated impactful conglomeration,Toys,1.0,10358.71,10358.71,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000059985,ORD00017501,SKU00122,Multi-lateral well-modulated toolset,Books,6.0,12582.63,75495.78,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000060106,ORD00026101,SKU04853,Reduced incremental firmware,Toys,1.0,5917.61,5917.61,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000060229,ORD00013601,SKU04585,Team-oriented composite implementation,Clothing,7.0,14883.88,104187.16,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000060317,ORD00006501,SKU04129,Persevering asynchronous orchestration,Home & Kitchen,3.0,13129.04,39387.12,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000060466,ORD00036101,SKU02185,Integrated object-oriented archive,Beauty,10.0,4094.66,40946.6,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000060524,ORD00011301,SKU04341,Team-oriented intangible alliance,Toys,3.0,12209.53,36628.59,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000060708,ORD00037101,SKU02071,Right-sized discrete secured line,Grocery,1.0,13663.38,13663.38,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000060931,ORD00038601,SKU01317,Reactive system-worthy orchestration,Home & Kitchen,2.0,7315.99,14631.98,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000060940,ORD00012301,SKU01095,Mandatory even-keeled monitoring,Clothing,7.0,9595.18,67166.26,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000060951,ORD00046301,SKU04261,Upgradable homogeneous knowledge user,Home & Kitchen,9.0,1951.4,17562.6,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061115,ORD00011501,SKU00994,Multi-channeled intermediate process improvement,Sports,4.0,8415.54,33662.16,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061166,ORD00000501,SKU00785,Distributed homogeneous help-desk,Beauty,1.0,5185.4,5185.4,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061339,ORD00035401,SKU02990,Implemented bottom-line function,Electronics,6.0,14908.84,89453.04,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061412,ORD00010701,SKU03014,Configurable uniform workforce,Grocery,7.0,2354.71,16482.97,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061415,ORD00033901,SKU04468,Team-oriented systematic policy,Home & Kitchen,7.0,6498.21,45487.47,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061429,ORD00039201,SKU02539,Pre-emptive client-driven analyzer,Clothing,4.0,5427.61,21710.44,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061513,ORD00037601,SKU00332,Focused regional protocol,Sports,2.0,8723.15,17446.3,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061674,ORD00021801,SKU01389,Focused fresh-thinking success,Toys,5.0,3954.02,19770.1,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061695,ORD00027001,SKU00381,Function-based coherent extranet,Electronics,2.0,1279.92,2559.84,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061897,ORD00043301,SKU01715,Multi-tiered needs-based knowledge user,Toys,10.0,14570.2,145702.0,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061915,ORD00024701,SKU03341,Polarized national flexibility,Books,8.0,2648.1,21184.8,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000061967,ORD00015301,SKU03621,Synergized 24hour open architecture,Home & Kitchen,10.0,425.37,4253.7,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000062022,ORD00045001,SKU02448,Pre-emptive local forecast,Beauty,6.0,5744.31,34465.86,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000062097,ORD00007001,SKU01796,Reactive web-enabled service-desk,Grocery,10.0,7961.84,79618.4,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000062254,ORD00011901,SKU04944,Multi-lateral optimizing website,Grocery,2.0,6875.04,13750.08,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000062510,ORD00011101,SKU00313,Business-focused web-enabled access,Grocery,7.0,5534.23,38739.61,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000062696,ORD00023601,SKU00570,Secured client-server array,Books,9.0,11875.91,106883.19,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000063110,ORD00024501,SKU04138,Stand-alone web-enabled paradigm,Home & Kitchen,2.0,1580.23,3160.46,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000063260,ORD00031801,SKU04880,Monitored 24hour moderator,Beauty,1.0,1426.37,1426.37,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000063380,ORD00030001,SKU04006,Implemented scalable moderator,Grocery,3.0,8208.07,24624.21,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000063659,ORD00009901,SKU03132,Integrated secondary hardware,Sports,1.0,1607.99,1607.99,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000063704,ORD00046501,SKU01952,Horizontal hybrid info-mediaries,Sports,9.0,12470.13,112231.17,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000063849,ORD00027001,SKU03263,Ergonomic optimizing analyzer,Toys,10.0,4663.35,46633.5,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000063908,ORD00027701,SKU04583,Triple-buffered tangible artificial intelligence,Home & Kitchen,2.0,3559.38,7118.76,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000063917,ORD00013501,SKU01368,Organized grid-enabled core,Electronics,10.0,3901.97,39019.7,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064059,ORD00038501,SKU04260,Extended scalable challenge,Sports,2.0,2359.09,4718.18,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064069,ORD00022501,SKU01947,Virtual fault-tolerant extranet,Electronics,5.0,6738.01,33690.05,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064222,ORD00024001,SKU03889,Universal cohesive access,Grocery,9.0,10630.02,95670.18,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064389,ORD00013301,SKU00934,Multi-lateral analyzing info-mediaries,Clothing,7.0,3213.02,22491.14,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064430,ORD00046401,SKU02886,Business-focused 24/7 Internet solution,Grocery,1.0,6359.67,6359.67,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064514,ORD00022701,SKU03267,Fully-configurable well-modulated emulation,Clothing,10.0,11954.79,119547.9,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064585,ORD00010701,SKU00100,Object-based 6thgeneration software,Toys,6.0,6476.07,38856.42,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064602,ORD00011601,SKU03651,Mandatory real-time implementation,Toys,6.0,10684.56,64107.36,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064807,ORD00027701,SKU00087,Monitored actuating encoding,Grocery,2.0,12215.07,24430.14,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064844,ORD00006401,SKU00753,Decentralized mission-critical database,Home & Kitchen,10.0,13577.98,135779.8,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000064976,ORD00026701,SKU01431,Object-based bandwidth-monitored policy,Electronics,1.0,2183.13,2183.13,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000065572,ORD00026901,SKU02434,Decentralized 4thgeneration support,Toys,10.0,5348.62,53486.2,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000065593,ORD00046501,SKU01252,Compatible empowering architecture,Beauty,9.0,8938.19,80443.71,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000065603,ORD00030301,SKU01979,Team-oriented executive application,Electronics,1.0,13419.48,13419.48,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000065781,ORD00035401,SKU00709,Up-sized multi-state challenge,Grocery,6.0,7335.12,44010.72,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066084,ORD00023401,SKU02605,Open-architected clear-thinking ability,Grocery,9.0,2510.63,22595.67,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066087,ORD00044101,SKU03786,Universal systemic capability,Beauty,9.0,12141.84,109276.56,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066224,ORD00027101,SKU02979,Up-sized 24/7 model,Grocery,2.0,910.18,1820.36,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066283,ORD00031901,SKU01494,Adaptive methodical knowledgebase,Electronics,2.0,4778.17,9556.34,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066452,ORD00004501,SKU00962,Optimized bottom-line middleware,Electronics,6.0,11724.34,70346.04,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066458,ORD00039601,SKU02782,Networked leadingedge capability,Beauty,4.0,9220.06,36880.24,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066461,ORD00016301,SKU01320,Universal exuding hardware,Grocery,5.0,10299.14,51495.7,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066490,ORD00000901,SKU00903,Future-proofed 4thgeneration Graphical User Interf,Books,2.0,639.53,1279.06,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066493,ORD00044301,SKU00973,Future-proofed non-volatile solution,Beauty,8.0,8796.88,70375.04,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066588,ORD00035001,SKU00051,Fundamental impactful superstructure,Books,6.0,117.73,706.38,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066672,ORD00024001,SKU01941,Total mission-critical help-desk,Home & Kitchen,7.0,14298.62,100090.34,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066880,ORD00012301,SKU03169,Cross-platform demand-driven collaboration,Sports,5.0,13178.42,65892.1,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000066988,ORD00032501,SKU04298,Versatile system-worthy intranet,Toys,7.0,6903.11,48321.77,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067019,ORD00029901,SKU03854,Sharable disintermediate firmware,Beauty,7.0,8871.49,62100.43,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067133,ORD00045301,SKU00093,Front-line encompassing structure,Beauty,9.0,1253.73,11283.57,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067311,ORD00039301,SKU00266,Integrated even-keeled orchestration,Toys,10.0,729.86,7298.6,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067389,ORD00033301,SKU03535,Diverse asymmetric flexibility,Sports,4.0,5037.98,20151.92,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067434,ORD00012601,SKU03488,Open-architected explicit infrastructure,Toys,9.0,7499.55,67495.95,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067477,ORD00040201,SKU03692,Front-line upward-trending productivity,Home & Kitchen,9.0,14613.76,131523.84,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067497,ORD00011101,SKU01206,Mandatory bifurcated policy,Home & Kitchen,2.0,7237.38,14474.76,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067525,ORD00011701,SKU00666,Optional well-modulated projection,Books,10.0,5551.24,55512.4,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067618,ORD00018501,SKU02595,Decentralized demand-driven implementation,Books,5.0,13021.21,65106.05,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067739,ORD00025701,SKU01981,Fully-configurable regional flexibility,Toys,7.0,4328.42,30298.94,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067922,ORD00033801,SKU01680,Innovative homogeneous Internet solution,Home & Kitchen,1.0,5883.11,5883.11,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067957,ORD00049801,SKU04538,Secured system-worthy hub,Grocery,7.0,11589.61,81127.27,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000067976,ORD00022101,SKU04881,Extended executive time-frame,Clothing,3.0,4181.46,12544.38,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068188,ORD00028701,SKU04197,Optional stable info-mediaries,Clothing,2.0,13749.56,27499.12,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068530,ORD00047101,SKU04744,Virtual radical data-warehouse,Sports,10.0,9866.77,98667.7,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068680,ORD00020601,SKU03490,Re-engineered motivating benchmark,Home & Kitchen,1.0,8442.33,8442.33,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068685,ORD00048401,SKU00804,Synchronized even-keeled infrastructure,Sports,10.0,6730.5,67305.0,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068748,ORD00023301,SKU03902,Realigned foreground customer loyalty,Books,9.0,12893.06,116037.54,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068773,ORD00037701,SKU02924,Public-key zero-defect extranet,Beauty,4.0,6901.45,27605.8,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068839,ORD00000801,SKU00038,Fully-configurable optimal groupware,Toys,3.0,6398.37,19195.11,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068895,ORD00023001,SKU04145,Ameliorated high-level data-warehouse,Toys,8.0,424.63,3397.04,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068917,ORD00046701,SKU04589,Progressive empowering analyzer,Beauty,4.0,11490.05,45960.2,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000068952,ORD00025401,SKU00842,Future-proofed system-worthy encryption,Home & Kitchen,4.0,6440.76,25763.04,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000069137,ORD00031901,SKU04845,Multi-channeled tangible ability,Toys,5.0,4257.49,21287.45,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000069189,ORD00031001,SKU00503,Centralized even-keeled initiative,Grocery,7.0,10413.15,72892.05,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000069295,ORD00033901,SKU00674,Multi-channeled 24/7 orchestration,Home & Kitchen,7.0,1788.47,12519.29,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000069365,ORD00031501,SKU00055,Digitized content-based functionalities,Sports,3.0,6881.93,20645.79,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000069618,ORD00032101,SKU00581,Reactive upward-trending standardization,Home & Kitchen,3.0,9084.83,27254.49,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000069893,ORD00011901,SKU03794,Profit-focused dynamic help-desk,Home & Kitchen,3.0,13964.89,41894.67,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000069991,ORD00005801,SKU02303,Open-source logistical collaboration,Sports,9.0,2357.68,21219.12,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070032,ORD00028801,SKU00339,Implemented secondary artificial intelligence,Electronics,8.0,7287.55,58300.4,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070064,ORD00013701,SKU04329,Horizontal interactive adapter,Beauty,6.0,9195.19,55171.14,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070096,ORD00012001,SKU04480,Grass-roots needs-based help-desk,Toys,10.0,13650.71,136507.1,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070195,ORD00032601,SKU02592,Persevering 24hour challenge,Grocery,2.0,11470.41,22940.82,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070229,ORD00026401,SKU00524,Multi-layered real-time secured line,Home & Kitchen,4.0,13331.44,53325.76,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070376,ORD00035001,SKU01126,Fully-configurable methodical moratorium,Clothing,10.0,8582.27,85822.7,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070395,ORD00031901,SKU00781,Fully-configurable bandwidth-monitored functionali,Beauty,4.0,11689.48,46757.92,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070537,ORD00013101,SKU03042,Profit-focused object-oriented task-force,Grocery,4.0,12299.74,49198.96,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070667,ORD00034501,SKU03779,Multi-channeled analyzing intranet,Beauty,6.0,13104.99,78629.94,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070699,ORD00010001,SKU00746,Persistent needs-based implementation,Beauty,2.0,7573.88,15147.76,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070771,ORD00036601,SKU04129,Persevering asynchronous orchestration,Home & Kitchen,8.0,13129.04,105032.32,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070825,ORD00038101,SKU01771,Total contextually-based solution,Clothing,3.0,12481.9,37445.7,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070869,ORD00019301,SKU04708,Versatile tangible encryption,Books,9.0,9552.4,85971.6,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070943,ORD00024701,SKU03827,De-engineered optimizing forecast,Toys,6.0,7761.96,46571.76,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000070993,ORD00005901,SKU02182,Configurable foreground Local Area Network,Books,6.0,8854.85,53129.1,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000071085,ORD00049701,SKU01366,Universal methodical benchmark,Clothing,8.0,2824.63,22597.04,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000071314,ORD00019301,SKU00209,Reduced contextually-based software,Sports,3.0,6566.61,19699.83,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000071332,ORD00000201,SKU00745,Secured neutral success,Electronics,6.0,13527.97,81167.82,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000071443,ORD00034901,SKU03022,Organic bi-directional focus group,Electronics,9.0,6530.36,58773.24,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000071480,ORD00032001,SKU02749,Cloned asynchronous Internet solution,Books,8.0,9583.43,76667.44,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000071905,ORD00042701,SKU00671,Implemented demand-driven moratorium,Home & Kitchen,3.0,6660.17,19980.51,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
ITEM000072055,ORD00016001,SKU00062,Business-focused tertiary infrastructure,Sports,5.0,3948.35,19741.75,2025-04-17 06:00:00,2026-08-07 20:10:16,order_items.csv,2026-08-07,Order ID not found in orders
